# 15 态等权光电导统计量；eta=0.065 M=600
# omega mean_Re_total mean_Im_total mean_Re_regular mean_Im_regular mean_Re_drude mean_Im_drude std_Re_total std_Im_total std_Re_regular std_Im_regular std_Re_drude std_Im_drude min_Re_total min_Im_total min_Re_regular min_Im_regular min_Re_drude min_Im_drude max_Re_total max_Im_total max_Re_regular max_Im_regular max_Re_drude max_Im_drude
0.054 -4.024630799677722 -3.653882771912043 0.2085094393351533 -0.1371201118090387 -4.233140239012875 -3.516762660103004 1.588175552656947 1.595922318629347 0.1966354724904085 0.1203368747953476 1.779202632316844 1.478106802232455 -5.958453832412549 -5.634325925321744 0.04133751904930736 -0.2960334531828865 -6.425722420167143 -5.338292472138858 -2.362094267614313 -2.033178731059076 0.4672685877545945 -0.03336076956362046 -2.405412497075861 -1.998342689878408
0.056 -3.896221056277022 -3.680407221079077 0.2104022892997941 -0.1423932618128964 -4.106623345576816 -3.53801395926618 1.532861487269985 1.609439331886154 0.1988884836925934 0.1250158318317968 1.726027169864771 1.48703879249888 -5.761574640384551 -5.678042025158574 0.04139166103594456 -0.3074910069332916 -6.233675289011489 -5.370551018225282 -2.290139597638329 -2.046560153465915 0.4721006486269382 -0.03460963108829753 -2.333521347862889 -2.01041839200495
0.058 -3.770859931370389 -3.70196712466847 0.2123861414706894 -0.1476860135179687 -3.983246072841078 -3.554281111150501 1.478765210084519 1.620883720205052 0.2012504256426577 0.1297169985510766 1.674171300220659 1.493875929427665 -5.569228550290815 -5.714242157757396 0.04144795193282967 -0.3189983118265714 -6.046393965267304 -5.395243845930825 -2.219966438035468 -2.057111132432168 0.4771654149764889 -0.03585996253036172 -2.263414236608081 -2.019661934204134
0.06 -3.648648743531857 -3.718948601984986 0.2144636458343983 -0.1529987041084437 -3.863112389366255 -3.565949897876542 1.425927628510798 1.630417991353099 0.2037245269125239 0.1344407210810111 1.623678721709212 1.49878035850081 -5.381566568643978 -5.743512793364742 0.04150641191397449 -0.3305562376610034 -5.864036268679051 -5.412956555703738 -2.151633842845665 -2.065050948316118 0.4824697000350738 -0.03711182026851299 -2.195150241740412 -2.026292530837303
0.062 -3.529657415608669 -3.731720700713619 0.2166375957670842 -0.1583316129398248 -3.746295011375752 -3.573389087773793 1.374376382918185 1.638197433088051 0.2063141909591638 0.1391872744882053 1.574579997196007 1.501907074248499 -5.198691893242668 -5.766414431189301 0.04156706202048572 -0.3421655093905056 -5.68671257930519 -5.424248921798796 -2.085183106432845 -2.070589214176918 0.4880206860625225 -0.03836526110178814 -2.12877068306094 -2.030519728458127
0.064 -3.413928201808788 -3.740634258168867 0.2189109337267179 -0.1636849554877531 -3.632839135535505 -3.576949302681113 1.324127413660402 1.644369629812678 0.20902300308329 0.1439568553685608 1.526894122986971 1.503403444171787 -5.020665564633617 -5.78347986481506 0.04162992417810817 -0.3538266919263209 -5.514491503715127 -5.42965317288874 -2.020639884554162 -2.073925232156618 0.4938259390815098 -0.03962034226630404 -2.064301242833641 -2.032542762174661
0.066 -3.30147917297626 -3.746021205803235 0.2212867571939934 -0.1690588767072856 -3.522765930170253 -3.57696232909595 1.275186427021239 1.649074165068914 0.2118547376922944 0.1487495737173021 1.480629996197947 1.503408919216377 -4.847511750233285 -5.795213119875687 0.04169502121606327 -0.3655401734568627 -5.347405174503388 -5.429672946418824 -1.958016178163799 -2.075247602072504 0.4998934242701026 -0.04087712145209722 -2.001753949611785 -2.032550164221197
0.068 -3.192307440403494 -3.748194244324535 0.223768324857094 -0.1744534437442272 -3.416075765260588 -3.573740800580306 1.227550251956795 1.652442479291373 0.2148133658616763 0.1535654440079951 1.435787772332985 1.502054900286815 -4.679222631278567 -5.802088953650198 0.04176237688666148 -0.377306147137298 -5.18545415328439 -5.4247828065129 -1.897312168782517 -2.074734040970069 0.5062315220058228 -0.04213565681968031 -1.941129013630774 -2.030719583490657
0.07000000000000001 -3.086392109214458 -3.747446823443595 0.2263590630366034 -0.1798686379424511 -3.312751172251061 -3.567578185501143 1.181208084027725 1.65459785504391 0.2179030631903239 0.158404375410932 1.392360109301324 1.499464733093734 -4.515762879001042 -5.80455281637073 0.04183201588525055 -0.3891245910068529 -5.028611923552171 -5.415428225363877 -1.838517900334992 -2.072551376177318 0.5128490445511293 -0.04339600701799082 -1.882416508670545 -2.027217778568279
0.07199999999999999 -2.983696960744668 -3.744053367339366 0.229062572339714 -0.1853043460766662 -3.212759533084381 -3.558749021262699 1.136142616480871 1.655655504923383 0.2211282179363109 0.1632661610658586 1.350333297627228 1.495753806602467 -4.357073719156336 -5.803021184745906 0.04190396387196293 -0.4009952459577122 -4.87682897251712 -5.402025938788194 -1.781614807123956 -2.068855678424895 0.5197552533607835 -0.0446582312012769 -1.825597900055131 -2.022200750830299
0.074 -2.884172869721491 -3.738269694052793 0.2318826345348683 -0.190760350745554 -3.116055504256359 -3.547509343307239 1.092331061160122 1.655722740311782 0.2244934394224598 0.1681504663291579 1.309688279288175 1.49102973334346 -4.203076593725503 -5.797882189020193 0.04197824749394756 -0.4129175915899449 -4.730036470715758 -5.384964597430248 -1.726577091232481 -2.063792505639905 0.5269598769902553 -0.04592238904686305 -1.770647422082128 -2.015813988216577
0.076 -2.787759966733298 -3.730333583893861 0.234823219627161 -0.1962363198416335 -3.022583186360459 -3.534097264052229 1.049746063955339 1.654899202032805 0.2280035666876163 0.1730568158935251 1.2704015595815 1.485392592741446 -4.05367643572279 -5.789496465306158 0.04205489440849306 -0.4248908197423578 -4.588149565284829 -5.3646056455638 -1.673372955304218 -2.05749723193937 0.5344731295620395 -0.04718854077324203 -1.71753331083079 -2.008192794202154
0.078 -2.694389559729864 -3.720465458433622 0.2378884931162846 -0.2017317950182433 -2.932278052846149 -3.518733663415379 1.008356520929897 1.653277136698571 0.2316636773611519 0.1779845796830617 1.232446017787815 1.478935221345378 -3.908764577983175 -5.77819817477606 0.04213393330736509 -0.4369138054971493 -4.451070307732426 -5.34128436927891 -1.621965698499038 -2.050095440031632 0.5423057297492512 -0.04845674715824519 -1.66621890014732 -1.999462680176785
0.08 -2.6039858304062 -3.708869137604208 0.2410828234094175 -0.2072461790619076 -2.845068653815618 -3.5016229585423 0.968128302242663 1.650941705024079 0.2354790967270284 0.1829329574120613 1.195791623282314 1.471743536347463 -3.768221320015349 -5.764296140322755 0.04221539394226957 -0.44898507542779 -4.31869024022716 -5.315311064894965 -1.57231468461716 -2.041703358624076 0.5504689202118107 -0.04972706955744836 -1.616663589799409 -1.989739802830042
0.082 -2.516467322509797 -3.695732647802477 0.2444107893534731 -0.2127787220672749 -2.76087811186327 -3.482953925735202 0.9290248915892979 1.64797131063653 0.2394554069338327 0.1879009616822782 1.160406064240988 1.463896881042478 -3.631918178812834 -5.748075059439911 0.04229930715122097 -0.4611027728272767 -4.190892666217332 -5.286972286612634 -1.524376192053286 -2.032428329492951 0.5589744874044982 -0.05099956992280444 -1.568823695462483 -1.979131431198824
0.08400000000000001 -2.431748239577389 -3.681229058680509 0.2478771878484547 -0.218328506314803 -2.679625427425843 -3.462900552365705 0.8910079492183041 1.644437939920398 0.2435984563037925 0.192887399496497 1.126255296283537 1.455468382889494 -3.499719850228917 -5.729796759348547 0.04238570488613849 -0.473264619668159 -4.067554631895538 -5.256532139680388 -1.478104155507133 -2.022369291592264 0.5678347816666207 -0.05227431082188617 -1.522653190463498 -1.967736430752828
0.08599999999999999 -2.34973956954234 -3.665517330479168 0.251487041488634 -0.2238944297304954 -2.601226611030973 -3.441622900748672 0.8540378067306227 1.640407505178086 0.2479143686757163 0.1978908520421669 1.093304018361121 1.446525316600867 -3.371485907433541 -5.709701466701801 0.0424746202416969 -0.4854678749844632 -3.948548644902639 -5.224233591717337 -1.433450809330373 -2.011617271959175 0.5770627374690974 -0.05355135545695831 -1.478104349162613 -1.955645754276688
0.08799999999999999 -2.270350053183066 -3.648743157389251 0.255245606169508 -0.2294751878042289 -2.525595659352573 -3.419267969585022 0.8180739019007581 1.635940184907964 0.2524095527054617 0.2029096525946306 1.061516082995621 1.437129466209456 -3.247072262267424 -5.68800906970996 0.04256608748522064 -0.4977092893640727 -3.833744155937303 -5.190299780345887 -1.390367242117736 -2.000255875238131 0.5866718936705378 -0.05483076768455786 -1.435128301580644 -1.942942931370718
0.09 -2.19348701263132 -3.63103979552821 0.2591583785890406 -0.2350692538384802 -2.45264539122036 -3.39597054168973 0.7830751617336764 1.631090756301145 0.2570907110368693 0.2079418623828313 1.030854847657167 1.427337481371462 -3.126332414169485 -5.664920355228224 0.04266014208805545 -0.5099850552223307 -3.723008827782034 -5.154935300005893 -1.348803871718081 -1.988361765413173 0.5966764136154068 -0.05611261203559999 -1.393675508447767 -1.929704550158446
0.092 -2.11905705523243 -3.612528866729217 0.263231103550055 -0.2406748573755467 -2.382288158782484 -3.37185400935367 0.7490003419745251 1.625908916139868 0.261964849228463 0.2129852442349872 1.001283473668105 1.417201224268702 -3.009118509971691 -5.640618207295714 0.04275682075817234 -0.5222907524777324 -3.616209614817052 -5.118327454817981 -1.308710849301416 -1.97600513483 0.6070911048504044 -0.05739695373508164 -1.353696165310011 -1.916000726284938
0.094 -2.046966666996449 -3.593321131554797 0.2674697809624328 -0.2462899606604148 -2.314436447958881 -3.347031170894382 0.7158083313468134 1.620439587213745 0.2670392843121668 0.2180372338281494 0.9727651785754983 1.40676810440149 -2.895282236271424 -5.615268756964868 0.0428561614740252 -0.5346212892519751 -3.51321367448232 -5.080647467712893 -1.270038400515697 -1.963250156848122 0.6179314382182307 -0.0586838587229495 -1.315140543727029 -1.901895555543704
0.096 -1.977122708789839 -3.573517226750289 0.2718806724162433 -0.2519122329689996 -2.249003381206082 -3.32160499378129 0.6834584290187395 1.614723208110707 0.2723216528259398 0.223094908336307 0.9452634474648154 1.39608139933265 -2.784675564443353 -5.58902247599468 0.04295820352001248 -0.5469708371723594 -3.413889130452613 -5.042051638822321 -1.232737111131917 -1.950155419499271 0.6292135660187897 -0.05997339367479701 -1.277959276959953 -1.887447547510084
0.098 -1.909432827303372 -3.553208363858647 0.276470307181475 -0.25753902263534 -2.185903134484847 -3.295669341223308 0.6519106042291519 1.608796004873486 0.277819918143467 0.2281549522745994 0.9187422082127834 1.385180560074658 -2.677151366694911 -5.562015209246685 0.04306298752332352 -0.5593327608394572 -3.318105705576222 -5.002682448407227 -1.196758163934755 -1.936774338384769 0.6409543388929565 -0.06126562602284801 -1.242103596906409 -1.872710038412739
0.1 -1.843805791753468 -3.532476986917681 0.281245487458549 -0.2631673265915018 -2.125051279212017 -3.26930966032618 0.6211257477801483 1.602690243501892 0.2835423768854655 0.2332136203136556 0.8931659752108668 1.374101500324411 -2.572563919954312 -5.534369142435284 0.04317055549242742 -0.5716995409845801 -3.225735240942957 -4.962669601450703 -1.162053532984477 -1.92315554773519 0.6531713210024747 -0.06256062397736294 -1.207525528409049 -1.857731582167768
0.102 -1.780151766231503 -3.51139738813742 0.2862132926782616 -0.2687937572328668 -2.066365058909764 -3.242603630904554 0.5910659263348828 1.596434462690524 0.2894976641660618 0.2382666968369118 0.8684999656418472 1.362876869161052 -2.470769312818443 -5.506193703357575 0.04328095085690667 -0.584062690831156 -3.13665211582566 -4.922131012526419 -1.128576140770311 -1.909343269113966 0.6658828030234419 -0.06385845654857583 -1.17417804645695 -1.842556319055522
0.104 -1.718382526637413 -3.490036281217149 0.2913810826166884 -0.2744145064105863 -2.009763609254102 -3.215621774806563 0.5616946523574267 1.590053686504439 0.2956947573865222 0.2433094520016145 0.8447101919669293 1.351536307147087 -2.371625769340167 -5.477586395873802 0.0433942185092868 -0.5964126651470074 -3.050733581704247 -4.881173730726794 -1.096279983198921 -1.895377657682667 0.6791078123824571 -0.06515919356852075 -1.142015201224568 -1.827224321959309
0.106 -1.658411630231181 -3.468453332555178 0.2967564990483578 -0.2800253063454695 -1.955168129279539 -3.188428026209709 0.5329771853757345 1.583569616937819 0.302142978237825 0.2483365940541626 0.8217635338836158 1.340106686025589 -2.274993902099602 -5.448633566793925 0.04351040484833817 -0.6087387614466356 -2.967860022146923 -4.839894805347289 -1.065120226826324 -1.881295126289466 0.6928661200679961 -0.06646290571356167 -1.110992215355975 -1.811771920426667
0.108 -1.600154544999691 -3.446701651061655 0.3023474656234407 -0.2856213872570662 -1.902502010623132 -3.161080263804589 0.5048808844399842 1.577000806493714 0.3088519925265494 0.2533422176512843 0.7996277926474027 1.328612332398762 -2.180736905769544 -5.4194111065213 0.04362955782437865 -0.6210290128031831 -2.887915148997015 -4.798382093718117 -1.035053282244152 -1.867128647901688 0.7071782432507341 -0.06776966452715455 -1.081065557405672 -1.79623200307404
0.11 -1.54352874529072 -3.424828237617627 0.3081621855999963 -0.2911974314948763 -1.851690930890717 -3.133630806122751 0.4773756378278174 1.57036281105844 0.3158318073723782 0.258319747931154 0.7782717303139102 1.317075235915848 -2.08872070130852 -5.389985084793255 0.04375172698631522 -0.6332700717029096 -2.810786144098841 -4.756715013090346 -1.006036857076574 -1.85290803709544 0.7220654428157373 -0.069079542442767 -1.052192994892418 -1.780634299048707
0.112 -1.488453779488665 -3.402874395473805 0.3142091370114817 -0.296747523965861 -1.802662916500146 -3.106126871507944 0.4504344051361603 1.563668323454247 0.3230927652627327 0.2632618800867386 0.7576650961521013 1.305515242600543 -1.998814039935293 -5.360412323243065 0.04387696353063757 -0.6454470843908605 -2.736363754691012 -4.714965238852205 -0.9780299916308928 -1.838660211455304 0.7375497147837478 -0.07039261280740794 -1.024333630008869 -1.765005639399898
0.114 -1.434851314910505 -3.380876103054038 0.3204970647881737 -0.3022650986594338 -1.755348379698678 -3.078611004394605 0.4240339203598236 1.556927288133297 0.3306455343747785 0.2681605142042242 0.7377786422028095 1.293950234017235 -1.910888575186304 -5.330740906761001 0.04400532035258661 -0.6575435551597386 -2.664542349597211 -4.673197351601262 -0.9509930798702866 -1.82440943382909 0.7536537744412077 -0.07170894990540191 -0.9974479206561014 -1.749370199304547
0.116 -1.382645164583737 -3.358864350735941 0.3270349692769571 -0.3077428810768542 -1.709680133860695 -3.051121469659086 0.3981556246413658 1.55014699752697 0.3385010944845095 0.2730066851376231 0.7185841297084204 1.282396293018104 -1.824818910657545 -5.301010635804246 0.04413685209931124 -0.6695412000518534 -2.595219942447462 -4.631469435752393 -0.9248878780423589 -1.810177536440438 0.770401031822766 -0.07302862898230474 -0.9714976891362889 -1.733749722150916
0.118 -1.33176130010878 -3.336865443264351 0.3338320905348333 -0.3131728264036366 -1.665593390643614 -3.023692616860713 0.3727869275844693 1.54333217062402 0.3466707176974692 0.2777904872292558 0.7000543279174932 1.270867856834834 -1.742073953649367 -5.271253421938003 0.04427161522532524 -0.6814197894981544 -2.528298187360933 -4.589833632439848 -0.8996775029961703 -1.795984127892877 0.787815557007905 -0.07435172626951439 -0.9464461205365985 -1.718163726512594
0.12 -1.282127854432643 -3.31490126948326 0.340897887676938 -0.318546053280958 -1.623025742109581 -2.996355216202303 0.3479229419117785 1.536485014380424 0.3551659431205437 0.282500993710058 0.6821630065704475 1.259377858283903 -1.661766939457743 -5.241493628955181 0.04440966805023067 -0.6931569794645234 -2.46368235180744 -4.548336649490659 -0.8753264219535296 -1.781846784103769 0.8059220334652212 -0.07567831900892501 -0.9222577525701329 -1.702629697052553
0.122 -1.233675118023952 -3.292989541108315 0.348242012479525 -0.3238527730864045 -1.581917130503477 -2.969136768021911 0.3235689064251722 1.529605268622316 0.3639985444954298 0.2871261706807214 0.6648849231971626 1.247937855846982 -1.582964619335407 -5.211748362006102 0.04455107081888566 -0.7047281307864556 -2.401281270731779 -4.507020231219647 -0.8518004352632238 -1.767781224198515 0.8247456974670089 -0.07700848547803908 -0.89889845840278 -1.687163260386756
