# 15 态等权光电导统计量；eta=0.065 M=600
# omega mean_Re_total mean_Im_total mean_Re_regular mean_Im_regular mean_Re_drude mean_Im_drude std_Re_total std_Im_total std_Re_regular std_Im_regular std_Re_drude std_Im_drude min_Re_total min_Im_total min_Re_regular min_Im_regular min_Re_drude min_Im_drude max_Re_total max_Im_total max_Re_regular max_Im_regular max_Re_drude max_Im_drude
0.092 -5.343464263630235 -7.792352601968364 0.08264727373089768 -0.1123178106264546 -5.426111537361132 -7.680034791341911 0.5952044917251501 0.8619366950128814 0.01480712393811903 0.01735443555635416 0.6022636925016198 0.8524347647715229 -5.948658825779579 -8.711154623383541 0.06279772826698166 -0.1397731615024091 -6.055867337198626 -8.571381461881131 -4.091578381181622 -6.022766183413904 0.1072085114190468 -0.08778605646963597 -4.176051463361411 -5.910718994296151
0.094 -5.188770679781245 -7.738312788146559 0.0827957621125941 -0.1148167029462392 -5.271566441893839 -7.623496085200317 0.5780315078891983 0.855879953085088 0.01492514675743708 0.01777053255099814 0.5851101748834741 0.8461593298314851 -5.775792284180364 -8.651224541364948 0.06283195659342239 -0.1429436813518078 -5.883385701072917 -8.508280860013141 -3.972397547450159 -5.981781560828412 0.1075934168925531 -0.08971047739171571 -4.057110253318502 -5.867205597106756
0.096 -5.039581905704706 -7.682902587630617 0.08294835972014407 -0.1173194263877615 -5.12253026542485 -7.565583161242856 0.5614694719200298 0.8496715350504186 0.01504690893085356 0.01818929241343967 0.5685681120566215 0.8397313654990104 -5.609062381533094 -8.589769683526224 0.06286695235967053 -0.1461231352445805 -5.717052350399029 -8.443646548281643 -3.857449886496845 -5.939745574860929 0.1079899688659351 -0.09163594089891579 -3.942408825131534 -5.822634572501957
0.098 -4.895702393390519 -7.626335888371934 0.08310513409342009 -0.1198260777038408 -4.978807527483939 -7.506509810668094 0.5454966828787566 0.8433351963328207 0.01517249944247605 0.01861078886039163 0.5526158069385385 0.8331746012304121 -5.448250695586558 -8.527028888475023 0.06290271762675491 -0.1493117579322843 -5.556649117196713 -8.377717130542738 -3.746584847474956 -5.896822926316987 0.1083984216101554 -0.09356247008826851 -3.831796732850744 -5.777170458759584
0.1 -4.756939770754381 -7.568807410049539 0.08326615526146511 -0.1223367546405459 -4.840205926015845 -7.446470655408992 0.530091792818484 0.836892565219813 0.01530201061888853 0.01903509671033631 0.5372319152304428 0.826510638816066 -5.293142341372801 -8.463219603528948 0.06293925450561084 -0.1525097869315885 -5.401961380788284 -8.31070981659736 -3.639654322125718 -5.853163564909688 0.1088190394154835 -0.09549008811616223 -3.725125976702491 -5.730963041080756
0.102 -4.623105471674147 -7.51049418188417 0.0834314958270766 -0.1248515559591729 -4.706536967501224 -7.385642625924998 0.5152338767605169 0.8303633069012869 0.015435538248957 0.01946229190586899 0.5223955153566925 0.8197591164058863 -5.143526674082134 -8.39853953405931 0.06297656515752971 -0.1557174625630071 -5.252778771051565 -8.242822071496303 -3.53651312962777 -5.808903826655624 0.1092520969694315 -0.09741881819972847 -3.622251488043813 -5.684148488930291
0.104 -4.494015237103446 -7.451556930511911 0.0836012310552787 -0.1273705814579499 -4.577616468158726 -7.32418634905396 0.5009024883649479 0.8237652775253959 0.01557318170950689 0.01989245153544145 0.5080861640950103 0.8129378625520166 -4.99919784803868 -8.333168192452671 0.06301465179460917 -0.1589350279861231 -5.108895727791593 -8.174233164466548 -3.437019402223439 -5.764167502051642 0.1096978797529127 -0.09934868361825112 -3.523031515098261 -5.636850424157218
0.106 -4.369489504930072 -7.392141378962228 0.08377543896588707 -0.1298939319934365 -4.453264943895959 -7.262247446968794 0.4870777032569289 0.8171146683874246 0.01571504409720229 0.02032565385440283 0.4942839398585507 0.8060630403847135 -4.859955251493711 -8.267268347855989 0.06305351668020945 -0.1621627292308463 -4.97011193594938 -8.105105618625142 -3.34103488521927 -5.719066835836872 0.1101566844556701 -0.1012797077146225 -3.427327923070497 -5.589180920699579
0.108 -4.249353704256892 -7.332379458827942 0.0839542004303392 -0.1324217095014683 -4.33330790468723 -7.199957749326474 0.4737401517491607 0.8104261404833212 0.01586123236691289 0.02076197830519943 0.4809694753699446 0.7991492821531389 -4.725603834733433 -8.200987379034675 0.06309316212943103 -0.1654008152241617 -4.836232654145216 -8.035586563810513 -3.248425163426559 -5.673703459946495 0.1106288194117832 -0.1032119138967458 -3.335006420705705 -5.541241437480248
0.11 -4.133438467959798 -7.272390438488558 0.08413759927299949 -0.1349540170176721 -4.217576067232796 -7.137436421470886 0.4608710424987522 0.8037129497454036 0.0160118574769079 0.02120150553662277 0.4681239812651179 0.792209814448661 -4.595954346962888 -8.134458533536794 0.06313359050960551 -0.1686495378120028 -4.707068952019195 -7.965808995724791 -3.159059824704644 -5.628169261859588 0.1111146050563073 -0.1051453256390115 -3.245936723956689 -5.493123686695935
